license_num,status,license_type,issued,expires,business_name,dba_name,license_description,applicant,manager,day_phone,evening_phone,tot_capacity,fee_amt,capacity,end_time,unit_type,numberofunits,address,city,state,zip,neighborhood,police_dist,gpsx,gpsy
CAL-132762,Active,Live Entertainment,9/12/14,12/31/22,"DiamondRock Boston Tenant, LLC",Westin Boston Waterfront,1 CAPACITIES ROOMS IN ESTABLISHMENT TO BE SET VIA REFERENCE APPLICABLE SAFTEY CERTIFICATES 2 WIDESCREEN TV CASSETT COMPACT DISC PLAYER ALLOWED BIRCH BAR 3 INSTRUMENTAL VOCAL MUSIC IS LIMITED 102 INSTRUMENTS FIVE VOCALISTS 4 FLOOR SHOW COMEDIAN ONLY 5 ALL WINDOWS DOORS MUST CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED,Michael Jorgensen,Michael Jorgensen,(978)989-9464,N/A,4350,500,0,2:00 AM,Exhibition/Trade Show,4350,425     Summer ST,Boston,MA,2210,South Boston,C-6,779681.116,2951522.01
CAL-132762,Active,Live Entertainment,9/12/14,12/31/22,"DiamondRock Boston Tenant, LLC",Westin Boston Waterfront,1 CAPACITIES ROOMS IN ESTABLISHMENT TO BE SET VIA REFERENCE APPLICABLE SAFTEY CERTIFICATES 2 WIDESCREEN TV CASSETT COMPACT DISC PLAYER ALLOWED BIRCH BAR 3 INSTRUMENTAL VOCAL MUSIC IS LIMITED 102 INSTRUMENTS FIVE VOCALISTS 4 FLOOR SHOW COMEDIAN ONLY 5 ALL WINDOWS DOORS MUST CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED,Michael Jorgensen,Michael Jorgensen,(978)989-9464,N/A,4350,0,N/A,2:00 AM,Widescreen Television,1,425     Summer ST,Boston,MA,2210,South Boston,C-6,779681.116,2951522.01
CAL-132762,Active,Live Entertainment,9/12/14,12/31/22,"DiamondRock Boston Tenant, LLC",Westin Boston Waterfront,1 CAPACITIES ROOMS IN ESTABLISHMENT TO BE SET VIA REFERENCE APPLICABLE SAFTEY CERTIFICATES 2 WIDESCREEN TV CASSETT COMPACT DISC PLAYER ALLOWED BIRCH BAR 3 INSTRUMENTAL VOCAL MUSIC IS LIMITED 102 INSTRUMENTS FIVE VOCALISTS 4 FLOOR SHOW COMEDIAN ONLY 5 ALL WINDOWS DOORS MUST CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED,Michael Jorgensen,Michael Jorgensen,(978)989-9464,N/A,4350,0,N/A,2:00 AM,Instrumental/Vocal,102,425     Summer ST,Boston,MA,2210,South Boston,C-6,779681.116,2951522.01
CAL-132762,Active,Live Entertainment,9/12/14,12/31/22,"DiamondRock Boston Tenant, LLC",Westin Boston Waterfront,1 CAPACITIES ROOMS IN ESTABLISHMENT TO BE SET VIA REFERENCE APPLICABLE SAFTEY CERTIFICATES 2 WIDESCREEN TV CASSETT COMPACT DISC PLAYER ALLOWED BIRCH BAR 3 INSTRUMENTAL VOCAL MUSIC IS LIMITED 102 INSTRUMENTS FIVE VOCALISTS 4 FLOOR SHOW COMEDIAN ONLY 5 ALL WINDOWS DOORS MUST CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED,Michael Jorgensen,Michael Jorgensen,(978)989-9464,N/A,4350,0,N/A,2:00 AM,Radio,1,425     Summer ST,Boston,MA,2210,South Boston,C-6,779681.116,2951522.01
CAL-132762,Active,Live Entertainment,9/12/14,12/31/22,"DiamondRock Boston Tenant, LLC",Westin Boston Waterfront,1 CAPACITIES ROOMS IN ESTABLISHMENT TO BE SET VIA REFERENCE APPLICABLE SAFTEY CERTIFICATES 2 WIDESCREEN TV CASSETT COMPACT DISC PLAYER ALLOWED BIRCH BAR 3 INSTRUMENTAL VOCAL MUSIC IS LIMITED 102 INSTRUMENTS FIVE VOCALISTS 4 FLOOR SHOW COMEDIAN ONLY 5 ALL WINDOWS DOORS MUST CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED,Michael Jorgensen,Michael Jorgensen,(978)989-9464,N/A,4350,0,N/A,2:00 AM,Cassette/CD Player,1,425     Summer ST,Boston,MA,2210,South Boston,C-6,779681.116,2951522.01
CAL-133354,Active,Non-Live Entertainment,9/12/14,12/31/22,Emmanuel Group Inc.,Oliveiras Restaurant,1 NO ENTERTAINMENT ON OUTSIDE PATIO,Gabriella Goncalves,Gabriella Goncalves,N/A,N/A,54,0,54,11:00PM,Radio,1,297-299   Chelsea ST,East Boston,MA,2128,East Boston,A-7,783098.3193,2962754.286
CAL-133354,Active,Non-Live Entertainment,9/12/14,12/31/22,Emmanuel Group Inc.,Oliveiras Restaurant,1 NO ENTERTAINMENT ON OUTSIDE PATIO,Gabriella Goncalves,Gabriella Goncalves,N/A,N/A,54,180,0,N/A,DVD/VCR,1,297-299   Chelsea ST,East Boston,MA,2128,East Boston,A-7,783098.3193,2962754.286
CAL-133354,Active,Non-Live Entertainment,9/12/14,12/31/22,Emmanuel Group Inc.,Oliveiras Restaurant,1 NO ENTERTAINMENT ON OUTSIDE PATIO,Gabriella Goncalves,Gabriella Goncalves,N/A,N/A,54,360,0,N/A,Widescreen Television,2,297-299   Chelsea ST,East Boston,MA,2128,East Boston,A-7,783098.3193,2962754.286
CAL-132934,Active,Non-Live Entertainment,9/12/14,12/31/22,"CORREIA'S, INC.",Top Mix Bar & Grill,1 CAPACITY DINING ROOM IS 38 PERSONS 2 BAR 42 3 ENTERTAINMENT NOT TO EXCEED 70 DECIBELS ANY TIME 50 BETWEEN 11 00P M 7 PER BOSTON NOISE ORIDNANCE 4 NO PERMITTED OUTSIDE,Joseph Correia,Joseph Correia,N/A,N/A,80,0,80,1:00 AM,Cassette/CD Player,1,257-271   Norfolk AVE,Roxbury,MA,2119,Roxbury/Dorchester,B-2,772972.4952,2943279.92
CAL-132934,Active,Non-Live Entertainment,9/12/14,12/31/22,"CORREIA'S, INC.",Top Mix Bar & Grill,1 CAPACITY DINING ROOM IS 38 PERSONS 2 BAR 42 3 ENTERTAINMENT NOT TO EXCEED 70 DECIBELS ANY TIME 50 BETWEEN 11 00P M 7 PER BOSTON NOISE ORIDNANCE 4 NO PERMITTED OUTSIDE,Joseph Correia,Joseph Correia,N/A,N/A,80,0,0,1:00 AM,Jukebox,1,257-271   Norfolk AVE,Roxbury,MA,2119,Roxbury/Dorchester,B-2,772972.4952,2943279.92
CAL-132934,Active,Non-Live Entertainment,9/12/14,12/31/22,"CORREIA'S, INC.",Top Mix Bar & Grill,1 CAPACITY DINING ROOM IS 38 PERSONS 2 BAR 42 3 ENTERTAINMENT NOT TO EXCEED 70 DECIBELS ANY TIME 50 BETWEEN 11 00P M 7 PER BOSTON NOISE ORIDNANCE 4 NO PERMITTED OUTSIDE,Joseph Correia,Joseph Correia,N/A,N/A,80,720,0,1:00 AM,Widescreen Television,4,257-271   Norfolk AVE,Roxbury,MA,2119,Roxbury/Dorchester,B-2,772972.4952,2943279.92
CAL-132368,Active,Night Club,9/12/14,12/31/22,Massachusetts Convention Center Authority,Boston Convention & Exhibition Center,1 ALL ENTERTAINMENT ESTABLISHMENT MUST CEASE 2 00 AM FLOOR SHOW IS LIMITED TO COMEDIANS DANCE PERFORMANCE 3 USE MOVIE THEATER CONSISTING 10 SCREENS BE CONVENTION RELATED EVENTS NOT OPEN GENERAL PUBLIC 4 WINDOWS DOORS CLOSED WHEN LIVE BEGINS OR NO LATER THAN 11 PM UNLESS OTHERWISE RESTRICTED,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,45000,0,45000,2:00 AM,Instrumental/Vocal,4,415-  Summer ST,Boston,MA,2210,South Boston,C-6,779005.4002,2951483.067
CAL-132368,Active,Night Club,9/12/14,12/31/22,Massachusetts Convention Center Authority,Boston Convention & Exhibition Center,1 ALL ENTERTAINMENT ESTABLISHMENT MUST CEASE 2 00 AM FLOOR SHOW IS LIMITED TO COMEDIANS DANCE PERFORMANCE 3 USE MOVIE THEATER CONSISTING 10 SCREENS BE CONVENTION RELATED EVENTS NOT OPEN GENERAL PUBLIC 4 WINDOWS DOORS CLOSED WHEN LIVE BEGINS OR NO LATER THAN 11 PM UNLESS OTHERWISE RESTRICTED,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,45000,0,0,2:00 AM,Disc Jockey,1,415-  Summer ST,Boston,MA,2210,South Boston,C-6,779005.4002,2951483.067
CAL-132368,Active,Night Club,9/12/14,12/31/22,Massachusetts Convention Center Authority,Boston Convention & Exhibition Center,1 ALL ENTERTAINMENT ESTABLISHMENT MUST CEASE 2 00 AM FLOOR SHOW IS LIMITED TO COMEDIANS DANCE PERFORMANCE 3 USE MOVIE THEATER CONSISTING 10 SCREENS BE CONVENTION RELATED EVENTS NOT OPEN GENERAL PUBLIC 4 WINDOWS DOORS CLOSED WHEN LIVE BEGINS OR NO LATER THAN 11 PM UNLESS OTHERWISE RESTRICTED,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,45000,0,N/A,2:00 AM,Dancing by Patrons,1,415-  Summer ST,Boston,MA,2210,South Boston,C-6,779005.4002,2951483.067
CAL-132368,Active,Night Club,9/12/14,12/31/22,Massachusetts Convention Center Authority,Boston Convention & Exhibition Center,1 ALL ENTERTAINMENT ESTABLISHMENT MUST CEASE 2 00 AM FLOOR SHOW IS LIMITED TO COMEDIANS DANCE PERFORMANCE 3 USE MOVIE THEATER CONSISTING 10 SCREENS BE CONVENTION RELATED EVENTS NOT OPEN GENERAL PUBLIC 4 WINDOWS DOORS CLOSED WHEN LIVE BEGINS OR NO LATER THAN 11 PM UNLESS OTHERWISE RESTRICTED,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,45000,500,0,2:00 AM,Exhibition/Trade Show,45000,415-  Summer ST,Boston,MA,2210,South Boston,C-6,779005.4002,2951483.067
CAL-132368,Active,Night Club,9/12/14,12/31/22,Massachusetts Convention Center Authority,Boston Convention & Exhibition Center,1 ALL ENTERTAINMENT ESTABLISHMENT MUST CEASE 2 00 AM FLOOR SHOW IS LIMITED TO COMEDIANS DANCE PERFORMANCE 3 USE MOVIE THEATER CONSISTING 10 SCREENS BE CONVENTION RELATED EVENTS NOT OPEN GENERAL PUBLIC 4 WINDOWS DOORS CLOSED WHEN LIVE BEGINS OR NO LATER THAN 11 PM UNLESS OTHERWISE RESTRICTED,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,45000,0,N/A,2:00 AM,Movie Picture Screen,10,415-  Summer ST,Boston,MA,2210,South Boston,C-6,779005.4002,2951483.067
CAL-132368,Active,Night Club,9/12/14,12/31/22,Massachusetts Convention Center Authority,Boston Convention & Exhibition Center,1 ALL ENTERTAINMENT ESTABLISHMENT MUST CEASE 2 00 AM FLOOR SHOW IS LIMITED TO COMEDIANS DANCE PERFORMANCE 3 USE MOVIE THEATER CONSISTING 10 SCREENS BE CONVENTION RELATED EVENTS NOT OPEN GENERAL PUBLIC 4 WINDOWS DOORS CLOSED WHEN LIVE BEGINS OR NO LATER THAN 11 PM UNLESS OTHERWISE RESTRICTED,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,45000,500,0,2:00 AM,Theatre,29000,415-  Summer ST,Boston,MA,2210,South Boston,C-6,779005.4002,2951483.067
CAL-132368,Active,Night Club,9/12/14,12/31/22,Massachusetts Convention Center Authority,Boston Convention & Exhibition Center,1 ALL ENTERTAINMENT ESTABLISHMENT MUST CEASE 2 00 AM FLOOR SHOW IS LIMITED TO COMEDIANS DANCE PERFORMANCE 3 USE MOVIE THEATER CONSISTING 10 SCREENS BE CONVENTION RELATED EVENTS NOT OPEN GENERAL PUBLIC 4 WINDOWS DOORS CLOSED WHEN LIVE BEGINS OR NO LATER THAN 11 PM UNLESS OTHERWISE RESTRICTED,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,45000,0,N/A,2:00 AM,Floor Show,1,415-  Summer ST,Boston,MA,2210,South Boston,C-6,779005.4002,2951483.067
CAL-132368,Active,Night Club,9/12/14,12/31/22,Massachusetts Convention Center Authority,Boston Convention & Exhibition Center,1 ALL ENTERTAINMENT ESTABLISHMENT MUST CEASE 2 00 AM FLOOR SHOW IS LIMITED TO COMEDIANS DANCE PERFORMANCE 3 USE MOVIE THEATER CONSISTING 10 SCREENS BE CONVENTION RELATED EVENTS NOT OPEN GENERAL PUBLIC 4 WINDOWS DOORS CLOSED WHEN LIVE BEGINS OR NO LATER THAN 11 PM UNLESS OTHERWISE RESTRICTED,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,45000,0,N/A,2:00 AM,Radio,1,415-  Summer ST,Boston,MA,2210,South Boston,C-6,779005.4002,2951483.067
CAL-132368,Active,Night Club,9/12/14,12/31/22,Massachusetts Convention Center Authority,Boston Convention & Exhibition Center,1 ALL ENTERTAINMENT ESTABLISHMENT MUST CEASE 2 00 AM FLOOR SHOW IS LIMITED TO COMEDIANS DANCE PERFORMANCE 3 USE MOVIE THEATER CONSISTING 10 SCREENS BE CONVENTION RELATED EVENTS NOT OPEN GENERAL PUBLIC 4 WINDOWS DOORS CLOSED WHEN LIVE BEGINS OR NO LATER THAN 11 PM UNLESS OTHERWISE RESTRICTED,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,45000,0,N/A,2:00 AM,Cassette/CD Player,1,415-  Summer ST,Boston,MA,2210,South Boston,C-6,779005.4002,2951483.067
CAL-132368,Active,Night Club,9/12/14,12/31/22,Massachusetts Convention Center Authority,Boston Convention & Exhibition Center,1 ALL ENTERTAINMENT ESTABLISHMENT MUST CEASE 2 00 AM FLOOR SHOW IS LIMITED TO COMEDIANS DANCE PERFORMANCE 3 USE MOVIE THEATER CONSISTING 10 SCREENS BE CONVENTION RELATED EVENTS NOT OPEN GENERAL PUBLIC 4 WINDOWS DOORS CLOSED WHEN LIVE BEGINS OR NO LATER THAN 11 PM UNLESS OTHERWISE RESTRICTED,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,45000,0,N/A,2:00 AM,"Television (under 27"") / Monitor",100,415-  Summer ST,Boston,MA,2210,South Boston,C-6,779005.4002,2951483.067
CAL-132368,Active,Night Club,9/12/14,12/31/22,Massachusetts Convention Center Authority,Boston Convention & Exhibition Center,1 ALL ENTERTAINMENT ESTABLISHMENT MUST CEASE 2 00 AM FLOOR SHOW IS LIMITED TO COMEDIANS DANCE PERFORMANCE 3 USE MOVIE THEATER CONSISTING 10 SCREENS BE CONVENTION RELATED EVENTS NOT OPEN GENERAL PUBLIC 4 WINDOWS DOORS CLOSED WHEN LIVE BEGINS OR NO LATER THAN 11 PM UNLESS OTHERWISE RESTRICTED,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,45000,9000,0,2:00 AM,Widescreen Television,50,415-  Summer ST,Boston,MA,2210,South Boston,C-6,779005.4002,2951483.067
CAL-132368,Active,Night Club,9/12/14,12/31/22,Massachusetts Convention Center Authority,Boston Convention & Exhibition Center,1 ALL ENTERTAINMENT ESTABLISHMENT MUST CEASE 2 00 AM FLOOR SHOW IS LIMITED TO COMEDIANS DANCE PERFORMANCE 3 USE MOVIE THEATER CONSISTING 10 SCREENS BE CONVENTION RELATED EVENTS NOT OPEN GENERAL PUBLIC 4 WINDOWS DOORS CLOSED WHEN LIVE BEGINS OR NO LATER THAN 11 PM UNLESS OTHERWISE RESTRICTED,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,45000,0,N/A,2:00 AM,DVD/VCR,1,415-  Summer ST,Boston,MA,2210,South Boston,C-6,779005.4002,2951483.067
CAL-132368,Active,Night Club,9/12/14,12/31/22,Massachusetts Convention Center Authority,Boston Convention & Exhibition Center,1 ALL ENTERTAINMENT ESTABLISHMENT MUST CEASE 2 00 AM FLOOR SHOW IS LIMITED TO COMEDIANS DANCE PERFORMANCE 3 USE MOVIE THEATER CONSISTING 10 SCREENS BE CONVENTION RELATED EVENTS NOT OPEN GENERAL PUBLIC 4 WINDOWS DOORS CLOSED WHEN LIVE BEGINS OR NO LATER THAN 11 PM UNLESS OTHERWISE RESTRICTED,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,45000,0,0,2:00 AM,Karaoke,1,415-  Summer ST,Boston,MA,2210,South Boston,C-6,779005.4002,2951483.067
CAL-133092,Active,Live Entertainment,9/12/14,12/31/22,Mass. Convention Center Authority,Hynes Convention Center,1 CAPACITY PLAZA LEVEL IS 10 528 PERSONS 2 SECOND 8 326 3 THIRD 6 441 4 FLOOR SHOW TO CONSIST STAGE PLAYS CABARET DANCE REVIEWS COMEDIANS ONLY 5 INSTRUMENTAL VOCAL MUSIC NOT EXCEED FIFTEEN 15 PERFORMERS,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,25295,0,25295,2:00 AM,Dancing by Patrons,1,900-  Boylston ST,Boston,MA,2199,Back Bay/South End,D-4,768527.1344,2951949.147
CAL-133092,Active,Live Entertainment,9/12/14,12/31/22,Mass. Convention Center Authority,Hynes Convention Center,1 CAPACITY PLAZA LEVEL IS 10 528 PERSONS 2 SECOND 8 326 3 THIRD 6 441 4 FLOOR SHOW TO CONSIST STAGE PLAYS CABARET DANCE REVIEWS COMEDIANS ONLY 5 INSTRUMENTAL VOCAL MUSIC NOT EXCEED FIFTEEN 15 PERFORMERS,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,25295,0,0,2:00 AM,Instrumental/Vocal,15,900-  Boylston ST,Boston,MA,2199,Back Bay/South End,D-4,768527.1344,2951949.147
CAL-133092,Active,Live Entertainment,9/12/14,12/31/22,Mass. Convention Center Authority,Hynes Convention Center,1 CAPACITY PLAZA LEVEL IS 10 528 PERSONS 2 SECOND 8 326 3 THIRD 6 441 4 FLOOR SHOW TO CONSIST STAGE PLAYS CABARET DANCE REVIEWS COMEDIANS ONLY 5 INSTRUMENTAL VOCAL MUSIC NOT EXCEED FIFTEEN 15 PERFORMERS,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,25295,900,0,2:00 AM,Exhibition/Trade Show,25295,900-  Boylston ST,Boston,MA,2199,Back Bay/South End,D-4,768527.1344,2951949.147
CAL-133092,Active,Live Entertainment,9/12/14,12/31/22,Mass. Convention Center Authority,Hynes Convention Center,1 CAPACITY PLAZA LEVEL IS 10 528 PERSONS 2 SECOND 8 326 3 THIRD 6 441 4 FLOOR SHOW TO CONSIST STAGE PLAYS CABARET DANCE REVIEWS COMEDIANS ONLY 5 INSTRUMENTAL VOCAL MUSIC NOT EXCEED FIFTEEN 15 PERFORMERS,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,25295,0,N/A,2:00 AM,Floor Show,1,900-  Boylston ST,Boston,MA,2199,Back Bay/South End,D-4,768527.1344,2951949.147
CAL-133092,Active,Live Entertainment,9/12/14,12/31/22,Mass. Convention Center Authority,Hynes Convention Center,1 CAPACITY PLAZA LEVEL IS 10 528 PERSONS 2 SECOND 8 326 3 THIRD 6 441 4 FLOOR SHOW TO CONSIST STAGE PLAYS CABARET DANCE REVIEWS COMEDIANS ONLY 5 INSTRUMENTAL VOCAL MUSIC NOT EXCEED FIFTEEN 15 PERFORMERS,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,25295,2400,0,2:00 AM,Sporting/Athletic Event,25295,900-  Boylston ST,Boston,MA,2199,Back Bay/South End,D-4,768527.1344,2951949.147
CAL-133092,Active,Live Entertainment,9/12/14,12/31/22,Mass. Convention Center Authority,Hynes Convention Center,1 CAPACITY PLAZA LEVEL IS 10 528 PERSONS 2 SECOND 8 326 3 THIRD 6 441 4 FLOOR SHOW TO CONSIST STAGE PLAYS CABARET DANCE REVIEWS COMEDIANS ONLY 5 INSTRUMENTAL VOCAL MUSIC NOT EXCEED FIFTEEN 15 PERFORMERS,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,25295,0,N/A,2:00 AM,Cassette/CD Player,1,900-  Boylston ST,Boston,MA,2199,Back Bay/South End,D-4,768527.1344,2951949.147
CAL-133092,Active,Live Entertainment,9/12/14,12/31/22,Mass. Convention Center Authority,Hynes Convention Center,1 CAPACITY PLAZA LEVEL IS 10 528 PERSONS 2 SECOND 8 326 3 THIRD 6 441 4 FLOOR SHOW TO CONSIST STAGE PLAYS CABARET DANCE REVIEWS COMEDIANS ONLY 5 INSTRUMENTAL VOCAL MUSIC NOT EXCEED FIFTEEN 15 PERFORMERS,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,25295,0,N/A,2:00 AM,Radio,1,900-  Boylston ST,Boston,MA,2199,Back Bay/South End,D-4,768527.1344,2951949.147
CAL-133092,Active,Live Entertainment,9/12/14,12/31/22,Mass. Convention Center Authority,Hynes Convention Center,1 CAPACITY PLAZA LEVEL IS 10 528 PERSONS 2 SECOND 8 326 3 THIRD 6 441 4 FLOOR SHOW TO CONSIST STAGE PLAYS CABARET DANCE REVIEWS COMEDIANS ONLY 5 INSTRUMENTAL VOCAL MUSIC NOT EXCEED FIFTEEN 15 PERFORMERS,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,25295,0,N/A,2:00 AM,Jukebox,1,900-  Boylston ST,Boston,MA,2199,Back Bay/South End,D-4,768527.1344,2951949.147
CAL-133092,Active,Live Entertainment,9/12/14,12/31/22,Mass. Convention Center Authority,Hynes Convention Center,1 CAPACITY PLAZA LEVEL IS 10 528 PERSONS 2 SECOND 8 326 3 THIRD 6 441 4 FLOOR SHOW TO CONSIST STAGE PLAYS CABARET DANCE REVIEWS COMEDIANS ONLY 5 INSTRUMENTAL VOCAL MUSIC NOT EXCEED FIFTEEN 15 PERFORMERS,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,25295,0,N/A,2:00 AM,"Television (under 27"") / Monitor",1,900-  Boylston ST,Boston,MA,2199,Back Bay/South End,D-4,768527.1344,2951949.147
CAL-133092,Active,Live Entertainment,9/12/14,12/31/22,Mass. Convention Center Authority,Hynes Convention Center,1 CAPACITY PLAZA LEVEL IS 10 528 PERSONS 2 SECOND 8 326 3 THIRD 6 441 4 FLOOR SHOW TO CONSIST STAGE PLAYS CABARET DANCE REVIEWS COMEDIANS ONLY 5 INSTRUMENTAL VOCAL MUSIC NOT EXCEED FIFTEEN 15 PERFORMERS,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,25295,0,N/A,2:00 AM,Widescreen Television,1,900-  Boylston ST,Boston,MA,2199,Back Bay/South End,D-4,768527.1344,2951949.147
CAL-133092,Active,Live Entertainment,9/12/14,12/31/22,Mass. Convention Center Authority,Hynes Convention Center,1 CAPACITY PLAZA LEVEL IS 10 528 PERSONS 2 SECOND 8 326 3 THIRD 6 441 4 FLOOR SHOW TO CONSIST STAGE PLAYS CABARET DANCE REVIEWS COMEDIANS ONLY 5 INSTRUMENTAL VOCAL MUSIC NOT EXCEED FIFTEEN 15 PERFORMERS,Cynthia Thibault,Cynthia Thibault,(617)954-2478,N/A,25295,0,N/A,2:00 AM,DVD/VCR,1,900-  Boylston ST,Boston,MA,2199,Back Bay/South End,D-4,768527.1344,2951949.147
CAL-132433,Active,Non-Live Entertainment,9/12/14,12/31/22,Saha-Pakee Corporation,Brown Sugar Café,N/A,Sudamanee Pinyochon,Sudamanee Pinyochon,(617)787-4242,N/A,107,0,107,1:00 AM,Radio,1,1033-  Commonwealth AVE,Boston,MA,2215,Allston/Brighton,D-14,758386.2118,2953584.063
CAL-132433,Active,Non-Live Entertainment,9/12/14,12/31/22,Saha-Pakee Corporation,Brown Sugar Café,N/A,Sudamanee Pinyochon,Sudamanee Pinyochon,(617)787-4242,N/A,107,0,0,1:00 AM,Cassette/CD Player,1,1033-  Commonwealth AVE,Boston,MA,2215,Allston/Brighton,D-14,758386.2118,2953584.063
CAL-132476,Active,Non-Live Entertainment,9/12/14,12/31/22,Mario's Restaurant,Mario's Restaurant,N/A,Ursula Imbriano,Ursula Imbriano,N/A,N/A,30,0,30,10:30 PM,Cassette/CD Player,1,347-   Chelsea ST,East Boston,MA,2128,East Boston,A-7,783463.4117,2963186.328
CAL-132476,Active,Non-Live Entertainment,9/12/14,12/31/22,Mario's Restaurant,Mario's Restaurant,N/A,Ursula Imbriano,Ursula Imbriano,N/A,N/A,30,0,N/A,10:30 PM,Radio,1,347-   Chelsea ST,East Boston,MA,2128,East Boston,A-7,783463.4117,2963186.328
CAL-132832,Active,Non-Live Entertainment,9/12/14,12/31/22,"669 Centre, LLC.",Little Dipper,N/A,David Doyle,David Doyle,(857)719-9294,N/A,28,0,28,1:00 AM,Cassette/CD Player,1,669A-  Centre ST,Jamaica Plain,MA,2130,Jamaica Plain,E-13,760474.3271,2939151.585
CAL-132832,Active,Non-Live Entertainment,9/12/14,12/31/22,"669 Centre, LLC.",Little Dipper,N/A,David Doyle,David Doyle,(857)719-9294,N/A,28,0,N/A,1:00 AM,Radio,1,669A-  Centre ST,Jamaica Plain,MA,2130,Jamaica Plain,E-13,760474.3271,2939151.585
CAL-133261,Active,Live Entertainment,9/12/14,12/31/22,"Ballyboggan, LLC",Dillon's,1 CAPACITY PREMISES INSIDE IS 264 PERSONS 2 OUTDOOR PATIO 80 3 ALL WINDOWS DOORS MUST BE CLOSED 11 00 PM 4 LIVE ENTERTAINMENT MAY OPERATED 7 DAYS WEEK FROM 00A M UNTIL INDOORS CONSISTING INSTRUMENTAL VOCAL MUSIC PERMITTED ON 10 00P LIMITED TO ONE AMPLIFIED MICROPHONE BACKGROUND TV P SOUND LEVELS NOT EXCEED 70 DB ANY TIME PER BOSTON NOISE ORDINANCE,Kelly Laurence,Kelly Laurence,(617)421-1818,N/A,344,1000,344,2:00 AM,Cassette/CD Player,1,951     Boylston ST,Boston,MA,2115,Back Bay/South End,D-4,768143.5731,2952130.811
CAL-133261,Active,Live Entertainment,9/12/14,12/31/22,"Ballyboggan, LLC",Dillon's,1 CAPACITY PREMISES INSIDE IS 264 PERSONS 2 OUTDOOR PATIO 80 3 ALL WINDOWS DOORS MUST BE CLOSED 11 00 PM 4 LIVE ENTERTAINMENT MAY OPERATED 7 DAYS WEEK FROM 00A M UNTIL INDOORS CONSISTING INSTRUMENTAL VOCAL MUSIC PERMITTED ON 10 00P LIMITED TO ONE AMPLIFIED MICROPHONE BACKGROUND TV P SOUND LEVELS NOT EXCEED 70 DB ANY TIME PER BOSTON NOISE ORDINANCE,Kelly Laurence,Kelly Laurence,(617)421-1818,N/A,344,0,0,2:00 AM,Jukebox,1,951     Boylston ST,Boston,MA,2115,Back Bay/South End,D-4,768143.5731,2952130.811
CAL-133261,Active,Live Entertainment,9/12/14,12/31/22,"Ballyboggan, LLC",Dillon's,1 CAPACITY PREMISES INSIDE IS 264 PERSONS 2 OUTDOOR PATIO 80 3 ALL WINDOWS DOORS MUST BE CLOSED 11 00 PM 4 LIVE ENTERTAINMENT MAY OPERATED 7 DAYS WEEK FROM 00A M UNTIL INDOORS CONSISTING INSTRUMENTAL VOCAL MUSIC PERMITTED ON 10 00P LIMITED TO ONE AMPLIFIED MICROPHONE BACKGROUND TV P SOUND LEVELS NOT EXCEED 70 DB ANY TIME PER BOSTON NOISE ORDINANCE,Kelly Laurence,Kelly Laurence,(617)421-1818,N/A,344,0,0,2:00 AM,Radio,1,951     Boylston ST,Boston,MA,2115,Back Bay/South End,D-4,768143.5731,2952130.811
